# Menlo Systems GmbH ScanControl
# Program Version 1.3.3
# Start: -320.00000000 ps, Average over 40 waveforms. Timestamp: 2021-08-03T15:33:19
# User time axis shift: 0 ps
# Time [ps]	THz Signal [a.u.]
-290.10000216	0.03204592
-290.06666882	0.02953341
-290.03333549	0.02698368
-290.00000216	0.02492428
-289.96666882	0.02397828
-289.93333549	0.02337226
-289.90000215	0.02155471
-289.86666882	0.01739647
-289.83333549	0.01018228
-289.80000215	-0.00055568
-289.76666882	-0.01424829
-289.73333549	-0.02802601
-289.70000215	-0.04115146
-289.66666882	-0.05114041
-289.63333549	-0.05949532
-289.60000215	-0.06617033
-289.56666882	-0.07353521
-289.53333549	-0.08225654
-289.50000215	-0.09262535
-289.46666882	-0.10347071
-289.43333549	-0.11244838
-289.40000215	-0.11647495
-289.36666882	-0.11501485
-289.33333548	-0.10607556
-289.30000215	-0.09027247
-289.26666882	-0.06957574
-289.23333548	-0.04407915
-289.20000215	-0.01612854
-289.16666882	0.01315049
-289.13333548	0.04454679
-289.10000215	0.07558566
-289.06666882	0.10579391
-289.03333548	0.13338833
-289.00000215	0.15588226
-288.96666882	0.17113979
-288.93333548	0.17671549
-288.90000215	0.17184763
-288.86666882	0.15669638
-288.83333548	0.13083664
-288.80000215	0.09570724
-288.76666881	0.05292816
-288.73333548	0.00477209
-288.70000215	-0.04530650
-288.66666881	-0.09331967
-288.63333548	-0.13429556
-288.60000215	-0.16413839
-288.56666881	-0.18038294
-288.53333548	-0.18174671
-288.50000215	-0.16809033
-288.46666881	-0.14197508
-288.43333548	-0.10586942
-288.40000215	-0.06195382
-288.36666881	-0.01450985
-288.33333548	0.03362614
-288.30000215	0.07912587
-288.26666881	0.11839458
-288.23333548	0.14891291
-288.20000214	0.16712348
-288.16666881	0.17217758
-288.13333548	0.16300334
-288.10000214	0.14104298
-288.06666881	0.10882864
-288.03333548	0.06982287
-288.00000214	0.02709024
-287.96666881	-0.01597946
-287.93333548	-0.05564603
-287.90000214	-0.08896484
-287.86666881	-0.11448262
-287.83333548	-0.13105675
-287.80000214	-0.13774456
-287.76666881	-0.13484961
-287.73333548	-0.12380623
-287.70000214	-0.10663254
-287.66666881	-0.08522386
-287.63333547	-0.06132421
-287.60000214	-0.03802416
-287.56666881	-0.01689002
-287.53333547	0.00034351
-287.50000214	0.01222673
